left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
bxc,0.49297315,0.6398939,0.4765228,0.33108792,0.5821111,0.48543125,0.40952018,0.3698107,0.44467413,0.47455168,0.66363525,0.46147987,0.7392931,0.4081229,0.68394095,0.48889455,0.37221482,0.61304086,0.64648557,0.6849172
bxi,0.20831169,0.46251923,0.43080944,0.22201125,0.3674781,0.3182152,0.58452004,0.2178737,0.48843053,0.27445936,0.4579535,0.25772637,0.3718915,0.118244186,0.6786731,0.3181831,0.49380243,0.22196388,0.598698,0.18524435
bxj,0.5563319,0.5191706,0.45301425,0.64804363,0.6311007,0.63649875,0.50885904,0.57023257,0.65937275,0.68311644,0.5572442,0.43078008,0.46146074,0.17953528,0.44594684,0.3197779,0.63942194,0.63117915,0.7162276,0.5856056
bxk,0.40516722,0.16182391,0.42976767,0.45558858,0.27157867,0.42706406,0.29939854,0.4210516,0.2327542,0.3322518,0.3281334,0.28304827,0.19990632,0.4858433,0.36078686,0.29522777,0.34826294,0.38994676,0.39310026,0.3427679
bxp,0.45006698,0.56811404,0.6068467,0.6389853,0.631466,0.7158767,0.45730805,0.4647709,0.46261185,0.4178927,0.3578666,0.66373813,0.55226725,0.59333026,0.57068396,0.3919375,0.6414151,0.51210785,0.72250736,0.38674247
bxt,0.5258644,0.4149893,0.3568486,0.50706935,0.3822375,0.3880655,0.28400835,0.58517647,0.6015222,0.30555916,0.25613803,0.4455899,0.51952183,0.3813094,0.39534748,0.39354825,0.53987163,0.42683086,0.3929876,0.5424042
bxw,0.31912905,0.54171365,0.46010774,0.63169646,0.34608656,0.49351972,0.38615656,0.562229,0.45183066,0.46467865,0.42282987,0.21376236,0.17967236,0.65027446,0.7309316,0.44703302,0.51272935,0.61607945,0.4745837,0.3732402
byg,0.38504454,0.39154685,0.4229313,0.49255207,0.32939196,0.35543725,0.43077338,0.57204807,0.54859674,0.48106253,0.49297827,0.44011483,0.28993398,0.3471399,0.5774514,0.37385693,0.40085208,0.4956336,0.24514857,0.5169481
byp,0.59445643,0.38115355,0.57496107,0.5345998,0.5311818,0.4536592,0.5128448,0.4330003,0.40396273,0.56104004,0.46778765,0.5153298,0.26495096,0.32721645,0.49298048,0.6423127,0.42199668,0.39819416,0.6356988,0.4067892
byq,0.115400426,0.2896365,0.36891872,0.14730535,0.32578582,0.21934766,0.15559998,0.20749873,0.24139985,0.2398724,0.22652866,0.23320794,0.18666099,0.4553541,0.3053216,0.31268084,0.30738327,0.46337938,0.25486028,0.3275162
bzi,0.59803545,0.30766678,0.23595698,0.3551419,0.68251824,0.5027541,0.53864455,0.5462285,0.50302863,0.6698705,0.34488642,0.2003987,0.54854923,0.51504314,0.41553235,0.33353233,0.39148986,0.4987461,0.38345867,0.52178633
bzl,0.3253943,0.2680749,0.3258893,0.37451613,0.47019765,0.56646025,0.4293887,0.56972086,0.45573545,0.4082409,0.30095702,0.4376518,0.35691053,0.45910582,0.44703335,0.3232199,0.42752194,0.34860694,0.37047452,0.4334796
bzy,0.75895894,0.36962667,0.31794503,0.46999294,0.23382065,0.22508335,0.37750897,0.40532136,0.20621811,0.5031702,0.45971093,0.41618508,0.5890015,0.42607796,0.40613398,0.401382,0.6462148,0.5415693,0.4386481,0.5677367
cam,0.44972247,0.39682096,0.6420479,0.5591263,0.36707413,0.61365604,0.46638334,0.44416237,0.36698043,0.6787227,0.44624838,0.49422044,0.50475943,0.54663384,0.49517232,0.4485946,0.43490595,0.4252159,0.51868135,0.45675075
cao,0.44140887,0.51754534,0.4042663,0.42826197,0.63687694,0.3909177,0.7303965,0.45953533,0.5181143,0.72797424,0.6683365,0.6042151,0.36636648,0.4780346,0.56593275,0.5416795,0.46768835,0.46424153,0.6031524,0.49207482
cau,0.23238745,0.4216032,0.4307736,0.4634797,0.3901689,0.27715868,0.44943586,0.62655866,0.40668792,0.14677352,0.45906943,0.52520597,0.57756245,0.44804394,0.47894222,0.33761767,0.17095138,0.42696854,0.40545267,0.35086596
cax,0.48580572,0.2761659,0.4786052,0.5971613,0.44886643,0.3624356,0.56068957,0.45745382,0.5234266,0.56507695,0.69460267,0.37282807,0.4497612,0.42675376,0.46334285,0.38256264,0.48918822,0.52646184,0.5461194,0.258117
cay,0.2786087,0.45350614,0.45523834,0.44483703,0.5017203,0.4009617,0.4006662,0.28131583,0.35020635,0.2622881,0.329727,0.39589366,0.44878533,0.28481352,0.43414158,0.40445977,0.5835849,0.3676794,0.44890207,0.4633821
cbc,0.41169834,0.4454813,0.5022156,0.6893127,0.55479544,0.6129573,0.31978983,0.52612305,0.26808548,0.52310365,0.43527448,0.5236293,0.4519235,0.64523864,0.6306477,0.7224889,0.57299703,0.65360963,0.5039021,0.31556082
cbn,0.5091921,0.42946795,0.43587506,0.39830548,0.41945243,0.39666525,0.3522451,0.2834468,0.32631195,0.4379605,0.37334672,0.32562977,0.25784853,0.41359723,0.3112302,0.39433157,0.31024176,0.44915727,0.32591844,0.4069669
cbw,0.4602338,0.25905228,0.35913312,0.26803967,0.44475117,0.47807133,0.38472897,0.29969525,0.11450134,0.4685565,0.3420566,0.20887627,0.14026356,0.46485746,0.4577611,0.37163368,0.54410356,0.34126517,0.1854407,0.4832645
cby,0.14949885,0.66411924,0.3727753,0.6089888,0.6622482,0.5684251,0.47077182,0.63054955,0.75959545,0.36692938,0.37407523,0.57972383,0.37146133,0.2314789,0.44588012,0.2181144,0.2680842,0.41150045,0.6699539,0.5546058
cck,0.5073118,0.44796365,0.4647833,0.5480314,0.525836,0.6567547,0.53778434,0.3313937,0.2907083,0.2665332,0.3364937,0.4962244,0.6004169,0.5522766,0.4259742,0.4683007,0.2859041,0.6056558,0.44561297,0.45849627
ccv,0.43733943,0.4907381,0.55147135,0.54566777,0.50840116,0.61928993,0.52230453,0.38180783,0.3918553,0.662443,0.3900044,0.47160798,0.4634685,0.44717455,0.53527415,0.4873124,0.49649823,0.45265657,0.5300979,0.44416097
ccx,0.28789163,0.51451325,0.71793133,0.5684164,0.46221673,0.40331382,0.45476598,0.4674051,0.66592467,0.27747935,0.6142795,0.42133886,0.6111628,0.46234134,0.44433972,0.6274042,0.33899063,0.71697736,0.6478235,0.57049686
cdb,0.38089162,0.6749245,0.4578976,0.5214853,0.5202821,0.41531554,0.4907279,0.30733305,0.46009135,0.44366673,0.30142134,0.6910273,0.46916652,0.39334062,0.43947664,0.2643441,0.684276,0.22436899,0.33751094,0.45536545
cdh,0.30604285,0.47318393,0.4821338,0.43100774,0.33745772,0.22186504,0.4162137,0.46246028,0.35086465,0.3443962,0.39359415,0.14058043,0.18567944,0.2778647,0.24158181,0.21798804,0.4010626,0.3202718,0.2739325,0.3767319
cdp,0.3974656,0.44594532,0.50663686,0.5260932,0.23712546,0.43908465,0.29276735,0.4242157,0.44322515,0.23712558,0.40416098,0.49193913,0.34980333,0.42359328,0.6106781,0.23228242,0.36536497,0.60237193,0.28286204,0.44596186
cdt,0.5503947,0.60050285,0.52458555,0.26806012,0.5705107,0.5293029,0.48374808,0.544984,0.60659957,0.3602465,0.50526756,0.3475268,0.378321,0.36719966,0.56745255,0.3771391,0.23784459,0.33461434,0.35446137,0.35099012
cec,0.64742,0.31310296,0.47974333,0.4618462,0.330472,0.5334409,0.21647242,0.53699493,0.4412328,0.6155298,0.56109524,0.33879244,0.32948878,0.62328064,0.395813,0.579823,0.21366787,0.472302,0.45235202,0.6775501
ced,0.34880027,0.42139325,0.35513306,0.34052855,0.3839692,0.45145616,0.45263234,0.4291736,0.36339095,0.47946975,0.7816622,0.63910824,0.49425265,0.38605124,0.506804,0.3829332,0.48109272,0.48981294,0.17353614,0.39321518
cem,0.5589358,0.3743794,0.4811582,0.5545457,0.1872418,0.65581024,0.44260225,0.5081491,0.2792515,0.4280414,0.45454395,0.5575398,0.30807698,0.41191027,0.38818324,0.5871578,0.43447208,0.43999526,0.41201,0.48269606
cep,0.22808921,0.38334912,0.3609376,0.44074503,0.36188442,0.2605844,0.39641353,0.3804366,0.3893744,0.56602144,0.39334074,0.42085594,0.50226086,0.35285035,0.4383303,0.4082104,0.44938958,0.409806,0.47877747,0.571141
cfk,0.53554136,0.39136124,0.22520348,0.31591952,0.56652886,0.54431736,0.32699347,0.36999047,0.21599612,0.28820282,0.44400588,0.44874877,0.4563335,0.34438103,0.47977653,0.43193996,0.20101285,0.3743883,0.27679163,0.54645324
cfp,0.18298979,0.3692028,0.37604976,0.3666105,0.31851315,0.4082457,0.4907106,0.2046675,0.5821966,0.42823738,0.580425,0.35164076,0.41001368,0.5450172,0.29663807,0.56612843,0.35507342,0.42619753,0.6108445,0.3928704
cgj,0.32980153,0.29361582,0.25500757,0.47903183,0.4474591,0.29660082,0.28647766,0.23460872,0.3873928,0.29087982,0.336847,0.5112641,0.17836821,0.43489617,0.2461079,0.36257437,0.38921916,0.35665852,0.48559445,0.32842457
cgt,0.45320415,0.4014821,0.36553276,0.5364022,0.54662776,0.5050007,0.30100626,0.41712308,0.48512727,0.58192676,0.3131521,0.4665735,0.3961829,0.3359054,0.41333136,0.31523108,0.41414374,0.37153122,0.3744076,0.4024182
cgv,0.259402,0.6758424,0.41470954,0.4451102,0.54852164,0.37739152,0.20772812,0.68319976,0.61363846,0.67499304,0.5089319,0.4275173,0.36732054,0.44358563,0.5265019,0.2944807,0.45650887,0.3711874,0.5769321,0.40216157
cgy,0.36647382,0.65548867,0.39153057,0.28057054,0.65092945,0.3766439,0.5740644,0.6038796,0.27125287,0.58290577,0.28038725,0.5885815,0.38453186,0.42654437,0.33492196,0.5524945,0.64831066,0.6727548,0.31488067,0.27476767
chw,0.73597014,0.30642757,0.48406142,0.485994,0.5330217,0.26470274,0.4281265,0.37859467,0.46145082,0.6901793,0.51821756,0.5522132,0.4425226,0.22986305,0.48249015,0.6164273,0.41738486,0.6098385,0.4563495,0.45334458
cii,0.4458693,0.3562912,0.52250195,0.39336765,0.3852751,0.32177627,0.5176722,0.25243405,0.50417936,0.6585851,0.47509134,0.46805143,0.60791004,0.37434056,0.54754925,0.46818244,0.3947885,0.38353407,0.54628515,0.41539758
cil,0.44451332,0.55949485,0.2546085,0.38319048,0.55145466,0.5764555,0.48243064,0.54682124,0.42998576,0.6123344,0.5181304,0.30570883,0.54513067,0.51483464,0.6516689,0.39152092,0.31935754,0.4730973,0.52506685,0.46139604
cin,0.2434571,0.49191546,0.45922023,0.61601466,0.28594697,0.37782127,0.5518504,0.6105455,0.3997919,0.3955843,0.3610361,0.51907134,0.403997,0.35467947,0.46000794,0.14818415,0.3898176,0.6819261,0.6097899,0.34657636
cio,0.41259712,0.37915272,0.3395615,0.4546439,0.38456693,0.50759256,0.52483666,0.39352864,0.28675485,0.48224774,0.5905863,0.5564494,0.34411532,0.5279622,0.4932174,0.47132242,0.4842698,0.53999436,0.40614843,0.368749
cjd,0.2807556,0.32399517,0.33478647,0.42619076,0.23841344,0.22946441,0.48231378,0.4495511,0.44921964,0.4983532,0.668982,0.37592494,0.6069998,0.42287266,0.40697268,0.37141073,0.45719874,0.5013417,0.40544593,0.57067126
cje,0.3890851,0.41724297,0.4608098,0.47481537,0.774591,0.30861044,0.5366792,0.13956678,0.40863973,0.41664523,0.431161,0.38721114,0.61166406,0.30786043,0.57854867,0.56511384,0.4015345,0.26430845,0.47905993,0.19063073
cji,0.2636919,0.31900087,0.5074181,0.23114306,0.28212452,0.4979946,0.40914446,0.47106573,0.35661346,0.26000574,0.45273012,0.45311302,0.21064304,0.47395402,0.26657668,0.3762175,0.44293654,0.2799815,0.34366956,0.47759053
cjj,0.44965488,0.46894932,0.35144714,0.6462519,0.475648,0.43374053,0.36841625,0.55684364,0.4880219,0.502146,0.34114718,0.6252078,0.5044688,0.42892224,0.43059617,0.46356317,0.32195544,0.3999908,0.47218573,0.31117773
cjm,0.2344429,0.43673173,0.48564953,0.4203816,0.2984094,0.4773334,0.53665245,0.40827775,0.50162303,0.46699542,0.33169538,0.5500996,0.5783577,0.58359164,0.6201189,0.42828014,0.57255024,0.54580635,0.6749493,0.3687756
cjr,0.27572578,0.43758726,0.24437054,0.5167108,0.35098824,0.45928955,0.12465826,0.2681666,0.5413782,0.3880655,0.48984757,0.4267859,0.36190897,0.32876974,0.39102298,0.39780587,0.17528142,0.44369534,0.4829639,0.31751168
ckg,0.37107307,0.35817388,0.32127976,0.17809585,0.27288246,0.3013789,0.31755888,0.5664681,0.1785612,0.406164,0.40316778,0.28460753,0.31197184,0.5493572,0.19079605,0.31974906,0.47994113,0.30363464,0.22104472,0.2105028
ckk,0.5802475,0.47418994,0.41510147,0.5089829,0.6867682,0.50516474,0.32477543,0.6488488,0.399584,0.46278688,0.65008354,0.5316334,0.53843045,0.42323297,0.69068897,0.47475833,0.32250825,0.35947105,0.3736014,0.5620749
ckq,0.33483484,0.27330464,0.50163925,0.31620973,0.36315402,0.38088632,0.31282347,0.46131933,0.26375034,0.6227709,0.45226002,0.40287647,0.36533207,0.42730775,0.26671332,0.52343625,0.3282409,0.42570257,0.5230146,0.4051782
cle,0.5574725,0.38843137,0.3370154,0.5803126,0.30153817,0.38886088,0.376849,0.37755978,0.4391399,0.5885498,0.38238055,0.48265594,0.37975308,0.45912832,0.345955,0.40851605,0.54613954,0.30575895,0.64115894,0.47873187
cmb,0.620341,0.5279027,0.571,0.62542546,0.4167791,0.46336406,0.41269237,0.39088178,0.345029,0.59952074,0.48941594,0.47164,0.31156588,0.5336341,0.21101078,0.42973965,0.41889155,0.5500245,0.44417644,0.5500921
cmh,0.34195134,0.3041134,0.4488737,0.48045987,0.38133684,0.38517535,0.3434577,0.33911496,0.49048024,0.40495676,0.28125674,0.4044628,0.2792276,0.6331215,0.28091234,0.2208716,0.2628051,0.35533345,0.44267055,0.34120342
cnp,0.34555453,0.37008554,0.45905352,0.57332647,0.43827313,0.49604702,0.2647351,0.49894208,0.7087146,0.4596843,0.54346895,0.29471028,0.42290556,0.45560288,0.56736624,0.42028826,0.41411757,0.45818236,0.40549475,0.4310735
coe,0.27559277,0.50147456,0.35325631,0.34834212,0.24695143,0.3969946,0.36923477,0.40225053,0.33027384,0.46666485,0.4666592,0.4275581,0.30985087,0.5874675,0.27958393,0.42593634,0.39283127,0.3520732,0.38239014,0.30411977
com,0.5744562,0.27402318,0.4716039,0.47087386,0.39999804,0.41880572,0.47855648,0.54249275,0.63325965,0.3584356,0.46359202,0.3229485,0.5116665,0.6034978,0.52450544,0.40703312,0.6453351,0.29933864,0.56042993,0.27548587
cov,0.29544353,0.686489,0.30869728,0.35226095,0.40108383,0.41507548,0.50022525,0.45291913,0.38639644,0.35427403,0.45380276,0.51215625,0.41629314,0.5485661,0.40822953,0.49504164,0.26290435,0.5249394,0.39085466,0.26155812
cpe,0.5510739,0.50718176,0.45307124,0.31439978,0.37186557,0.42976066,0.39699537,0.2281599,0.6010953,0.29003406,0.4298538,0.35281754,0.25608647,0.33916712,0.5759592,0.32359907,0.43568105,0.45920557,0.36437607,0.24483463
cph,0.33553597,0.33795238,0.42450613,0.3505269,0.23262155,0.34201086,0.46716392,0.30560037,0.44148433,0.3849331,0.4503135,0.31881338,0.3756044,0.5252217,0.4504365,0.29862612,0.40954742,0.48789647,0.29684168,0.421556
cpq,0.5650691,0.4653433,0.6017268,0.4911363,0.44377184,0.5019417,0.50405765,0.39965785,0.21346802,0.30685326,0.33767277,0.5135201,0.37853515,0.420101,0.17570867,0.10433459,0.17484996,0.20022091,0.2766894,0.37939906
cpy,0.34157243,0.44395438,0.54299754,0.3423661,0.28644398,0.48740926,0.3807553,0.5707089,0.27263197,0.33015883,0.36310717,0.48351038,0.31895575,0.46907327,0.4373451,0.35969576,0.5758318,0.28947607,0.31560713,0.42549586
crb,0.48784682,0.31615478,0.608042,0.39725536,0.5224219,0.6435125,0.47736943,0.61075175,0.42492598,0.5104339,0.40574777,0.3988189,0.43766582,0.5819506,0.44965366,0.28457317,0.3209621,0.37857386,0.49624103,0.49223965
cro,0.3330831,0.4689151,0.46936017,0.28854924,0.2891068,0.2806504,0.5843471,0.65787077,0.3930506,0.67726284,0.5509379,0.4485052,0.4294469,0.3552493,0.6233237,0.4947877,0.58751464,0.35854292,0.7305325,0.3482298
cta,0.3629603,0.55184555,0.1732463,0.38372076,0.281568,0.5174346,0.4293912,0.44902822,0.20635572,0.5153443,0.6174749,0.3033466,0.650976,0.5495621,0.5983305,0.19632784,0.3908434,0.51991445,0.2867406,0.46169153
cue,0.48347318,0.45776308,0.5319381,0.46898043,0.4826213,0.32141802,0.38883418,0.37121743,0.58206,0.48146603,0.5140579,0.52799344,0.5242001,0.62154925,0.5131111,0.33239362,0.41705173,0.3276548,0.59516644,0.64375186
cuj,0.2396647,0.5161364,0.34848678,0.5727024,0.29877052,0.46680492,0.40587476,0.44265074,0.42757106,0.29548883,0.3625124,0.30748892,0.63680756,0.38614643,0.35930768,0.5059408,0.23784688,0.38622683,0.37236127,0.58295417
cut,0.3700118,0.35787088,0.50220233,0.48661232,0.3849306,0.5204234,0.3622084,0.48279804,0.3636909,0.40340835,0.492854,0.6153175,0.62625897,0.5130509,0.3021024,0.2277209,0.6584191,0.46115878,0.50622296,0.59177685
cuv,0.49700996,0.46268594,0.4622737,0.2350218,0.35794994,0.45487368,0.47095755,0.5606698,0.33280322,0.26083398,0.20999004,0.27251434,0.31391186,0.25842148,0.364173,0.37302035,0.32264465,0.5250609,0.4375592,0.42825788
cvm,0.5576823,0.52703255,0.4931783,0.39177448,0.42200565,0.3440534,0.54929906,0.42837477,0.45088515,0.3891189,0.4066101,0.66244817,0.4855373,0.45099548,0.5409848,0.5949127,0.68975127,0.44689575,0.39521903,0.45643616
cvt,0.5045229,0.50560856,0.60258734,0.28225237,0.5843687,0.42577967,0.40783992,0.2997766,0.6385799,0.4526995,0.50324184,0.4773013,0.46161106,0.4492824,0.34221783,0.46722513,0.66115546,0.39219972,0.5136334,0.60845387
cvu,0.5873506,0.6236342,0.5321572,0.607841,0.45534536,0.6506554,0.19482578,0.3226603,0.33606452,0.3204561,0.40913707,0.4719058,0.63398796,0.38727993,0.62896043,0.42065316,0.67571044,0.301875,0.37742192,0.34697527
cwl,0.6655485,0.61248255,0.43968713,0.44019124,0.4646353,0.6292268,0.32171363,0.34048653,0.72220534,0.6865622,0.7084199,0.59437954,0.44545144,0.4614873,0.48226956,0.7035362,0.64093167,0.55500597,0.41047037,0.66276056
cwy,0.40447628,0.6162032,0.41116756,0.60693306,0.2751894,0.5685476,0.6890871,0.30766767,0.5028338,0.6212273,0.41887844,0.52478915,0.58779407,0.38311136,0.33168638,0.51198417,0.5363685,0.39115068,0.67589104,0.27299982
cxb,0.46114004,0.45259228,0.5560111,0.5246043,0.38265648,0.16365065,0.46105912,0.39551425,0.3739448,0.62255615,0.50941586,0.36767364,0.55284655,0.40543318,0.3443166,0.4327168,0.47486567,0.4914094,0.56757116,0.29688945
cxc,0.6346226,0.2706829,0.50764143,0.4252546,0.50945395,0.414359,0.6318299,0.583508,0.5917245,0.38545665,0.4793729,0.53384894,0.52260625,0.4759767,0.42690998,0.31948835,0.6980292,0.38782212,0.32949844,0.37698743
cxh,0.6006324,0.4188931,0.4404873,0.42348653,0.30486703,0.47519952,0.5189323,0.18343501,0.33915973,0.22636949,0.55820024,0.31100696,0.42288956,0.3064977,0.4996079,0.30777472,0.4034911,0.37052834,0.36396328,0.39554876
cxk,0.2326356,0.2289153,0.22735085,0.46499878,0.28651592,0.35415745,0.21293536,0.5420947,0.45734674,0.2387501,0.39479655,0.18183683,0.27339497,0.33651608,0.23000625,0.15415679,0.279552,0.36866954,0.3497795,0.29131514
cxu,0.4732185,0.54104185,0.24229869,0.71050245,0.62415254,0.35693133,0.4783495,0.7669026,0.5767261,0.53295016,0.31158727,0.21492702,0.57693887,0.6261403,0.55645925,0.7932286,0.60856724,0.67236185,0.5410001,0.4819491
cyb,0.73696405,0.6660204,0.61169326,0.3945587,0.2761646,0.6748035,0.5887588,0.6097321,0.55136544,0.46888626,0.4826771,0.2911976,0.49907672,0.1849455,0.7804197,0.4123271,0.65873134,0.7616827,0.5599354,0.57729167
cyj,0.36299828,0.5542756,0.5458361,0.33193743,0.28531766,0.44520652,0.61833966,0.5845898,0.42927185,0.37891984,0.3255803,0.23544967,0.3113358,0.5028153,0.3180928,0.48112112,0.5642321,0.50940347,0.39935327,0.32367706
cyp,0.43045157,0.3954885,0.24981683,0.57666576,0.45539078,0.2984392,0.2525748,0.40173134,0.34322715,0.28151023,0.18533501,0.5420654,0.31273657,0.23752126,0.32271054,0.48017937,0.5722134,0.5966835,0.5301967,0.62697804
cze,0.234818,0.39068437,0.32397005,0.28253984,0.3037582,0.15825374,0.52007425,0.735587,0.62188643,0.33755195,0.38570946,0.4305805,0.2998482,0.26802352,0.2231748,0.49212798,0.4483599,0.50807786,0.35244188,0.21117404
daa,0.43742603,0.40338904,0.48137808,0.3738501,0.2911959,0.51818275,0.5772015,0.46684885,0.39385146,0.5119879,0.40043843,0.52987427,0.4137302,0.45800775,0.38186914,0.5812547,0.20615618,0.48642218,0.5638409,0.5332081
dbd,0.47012556,0.46442366,0.43243563,0.2815724,0.6044079,0.115018636,0.25882012,0.40362388,0.4527301,0.29827827,0.20477566,0.38354006,0.71196854,0.6502634,0.6208582,0.44851235,0.47619691,0.4645915,0.543561,0.43410033
dbu,0.47710216,0.5962396,0.24130875,0.4166742,0.53258073,0.52639085,0.5015292,0.42217338,0.470075,0.36979195,0.26348978,0.27502438,0.34746394,0.53485847,0.4710324,0.49150577,0.53040874,0.47725385,0.57814217,0.52630776
dcl,0.5257487,0.39059073,0.27916056,0.21989179,0.5248809,0.6285341,0.38683477,0.53761977,0.60066867,0.37420654,0.24627125,0.38813376,0.516681,0.24011664,0.3479154,0.27658102,0.49814346,0.17619175,0.4668595,0.71581334
dcv,0.28117463,0.17582852,0.40263402,0.5989324,0.56371665,0.28649932,0.25584078,0.28921595,0.5754308,0.3912259,0.44940668,0.44327807,0.38215277,0.3034792,0.33982208,0.34154433,0.3103084,0.36226022,0.22539519,0.2897643
ddf,0.41180098,0.40130615,0.50776005,0.3658257,0.46460897,0.58658206,0.50490594,0.5665217,0.40812087,0.4314667,0.6506702,0.57006073,0.66706634,0.4628589,0.4935174,0.424657,0.57073665,0.64067125,0.6135125,0.32253668
ddn,0.32096833,0.12091939,0.77292824,0.27656883,0.21346363,0.46806073,0.43348604,0.21834974,0.46149272,0.2442106,0.3031498,0.25123405,0.53045356,0.46115702,0.58214754,0.5873071,0.52449906,0.2703526,0.39511317,0.5756481
der,0.2693414,0.27410108,0.22491327,0.25231037,0.18595862,0.29916424,0.4585445,0.32653067,0.24027756,0.460755,0.17854694,0.26932526,0.32121885,0.32288092,0.24394304,0.13897906,0.34524226,0.24642801,0.2785826,0.3365151
det,0.53854966,0.48062366,0.5738463,0.4241777,0.7239728,0.58572525,0.42616987,0.3563643,0.4674797,0.66492605,0.46460077,0.46220574,0.47003013,0.36318305,0.55689615,0.45881143,0.5543117,0.61096567,0.41925484,0.4900977
dfh,0.6996548,0.4789728,0.6797578,0.7299969,0.5457449,0.7615844,0.42630574,0.39160424,0.5761028,0.7341438,0.685205,0.6374127,0.550956,0.5990275,0.66571814,0.574761,0.62859887,0.42830667,0.46921402,0.59787476
dfk,0.55192995,0.55514765,0.4180018,0.58603764,0.51889825,0.5391403,0.48159546,0.3463374,0.38531706,0.52643406,0.3450973,0.7187012,0.7024827,0.44209263,0.3837456,0.49832433,0.5395986,0.327489,0.26596403,0.4722392
